conv_id,turn_id,scenario,style,speaker,text,word_count,timestamp
42,27,Two coworkers venting about work during lunch,casual,A,"I'm already mentally checked out, honestly.",6,2026-04-15T11:16:29.995961
42,28,Two coworkers venting about work during lunch,casual,B,I think we all are by Wednesday. It's a new record.,11,2026-04-15T11:16:29.995991
42,29,Two coworkers venting about work during lunch,casual,A,What's your escape plan for the weekend?,7,2026-04-15T11:16:29.996021
42,30,Two coworkers venting about work during lunch,casual,B,Absolutely nothing productive. Maybe binge a show.,7,2026-04-15T11:16:29.996049
42,31,Two coworkers venting about work during lunch,casual,A,That sounds divine. I might just sleep until noon.,9,2026-04-15T11:16:29.996079
42,32,Two coworkers venting about work during lunch,casual,B,Good call. Recharge is essential.,5,2026-04-15T11:16:29.996108
42,33,Two coworkers venting about work during lunch,casual,A,"Otherwise, I’ll snap at someone on Monday.",7,2026-04-15T11:16:29.996139
42,34,Two coworkers venting about work during lunch,casual,B,Been there. Done that. Got the passive-aggressive email.,8,2026-04-15T11:16:29.996173
42,35,Two coworkers venting about work during lunch,casual,A,"Haha, true. This food is the only good thing today.",10,2026-04-15T11:16:29.996204
42,36,Two coworkers venting about work during lunch,casual,B,Seriously. Thank goodness for lunch breaks.,6,2026-04-15T11:16:29.996234
42,37,Two coworkers venting about work during lunch,casual,A,A small moment of peace. Before the storm resumes.,9,2026-04-15T11:16:29.996264
42,38,Two coworkers venting about work during lunch,casual,B,Don't remind me. I still have that client call.,9,2026-04-15T11:16:29.996293
42,39,Two coworkers venting about work during lunch,casual,A,"Oh, good luck with that one. You'll need it.",9,2026-04-15T11:16:29.996323
42,40,Two coworkers venting about work during lunch,casual,B,Thanks. We'll get through this. Together.,6,2026-04-15T11:16:29.996352
43,1,Roommates sorting out a disagreement about chores,casual,A,"Hey, can we chat for a sec about the apartment?",10,2026-04-15T11:16:43.508657
43,2,Roommates sorting out a disagreement about chores,casual,B,"Sure, what's up?",3,2026-04-15T11:16:43.508777
43,3,Roommates sorting out a disagreement about chores,casual,A,"It's about the dishes, mostly. They’ve been piling up.",9,2026-04-15T11:16:43.508823
43,4,Roommates sorting out a disagreement about chores,casual,B,"Oh, right. Yeah, I know. My bad.",7,2026-04-15T11:16:43.508862
43,5,Roommates sorting out a disagreement about chores,casual,A,It just feels like I'm always the one getting to them eventually.,12,2026-04-15T11:16:43.508893
43,6,Roommates sorting out a disagreement about chores,casual,B,"I’ve been super slammed with work this week, honestly. Long hours.",11,2026-04-15T11:16:43.508929
43,7,Roommates sorting out a disagreement about chores,casual,A,"I get that. But it's not just this week, you know?",11,2026-04-15T11:16:43.508965
43,8,Roommates sorting out a disagreement about chores,casual,B,Is it really that bad? I thought I grabbed them a couple days ago.,14,2026-04-15T11:16:43.508998
43,9,Roommates sorting out a disagreement about chores,casual,A,There are usually a few days worth. It gets kinda gross.,11,2026-04-15T11:16:43.509030
43,10,Roommates sorting out a disagreement about chores,casual,B,"Okay, fair point. I can see that.",7,2026-04-15T11:16:43.509062
43,11,Roommates sorting out a disagreement about chores,casual,A,"And the trash too, sometimes. It just sits full for a while.",12,2026-04-15T11:16:43.509091
43,12,Roommates sorting out a disagreement about chores,casual,B,The trash is tricky. I always forget until I'm leaving.,10,2026-04-15T11:16:43.509123
43,13,Roommates sorting out a disagreement about chores,casual,A,So maybe we need a better system then. Or just to be more mindful.,14,2026-04-15T11:16:43.509155
43,14,Roommates sorting out a disagreement about chores,casual,B,"Yeah, you’re right. I definitely don't want to be the lazy roommate.",12,2026-04-15T11:16:43.509191
43,15,Roommates sorting out a disagreement about chores,casual,A,"I just want it to feel like we're both contributing equally, you know?",13,2026-04-15T11:16:43.509227
43,16,Roommates sorting out a disagreement about chores,casual,B,Totally. I appreciate you bringing it up.,7,2026-04-15T11:16:43.509260
43,17,Roommates sorting out a disagreement about chores,casual,A,"It's awkward, but it needs to be said.",8,2026-04-15T11:16:43.509291
43,18,Roommates sorting out a disagreement about chores,casual,B,"No, it's good. I need the reminder sometimes.",8,2026-04-15T11:16:43.509321
43,19,Roommates sorting out a disagreement about chores,casual,A,"So, what do you think we could do?",8,2026-04-15T11:16:43.509351
43,20,Roommates sorting out a disagreement about chores,casual,B,"Maybe a chore chart? That feels a bit kindergarten, though.",10,2026-04-15T11:16:43.509381
43,21,Roommates sorting out a disagreement about chores,casual,A,"Or just specific days? Like, you do dishes Tuesday, Thursday, I do Monday, Wednesday.",14,2026-04-15T11:16:43.509414
43,22,Roommates sorting out a disagreement about chores,casual,B,What about weekends? We probably both use a lot then.,10,2026-04-15T11:16:43.509448
43,23,Roommates sorting out a disagreement about chores,casual,A,"We could alternate weekend days, or just split that one up.",11,2026-04-15T11:16:43.509479
43,24,Roommates sorting out a disagreement about chores,casual,B,That sounds more manageable. I could definitely commit to specific days.,11,2026-04-15T11:16:43.509510
43,25,Roommates sorting out a disagreement about chores,casual,A,And maybe whoever empties the trash also takes it out?,10,2026-04-15T11:16:43.509543
43,26,Roommates sorting out a disagreement about chores,casual,B,That makes sense. It's usually the full one I forget.,10,2026-04-15T11:16:43.509574
43,27,Roommates sorting out a disagreement about chores,casual,A,"Yeah, me too. So, two specific days for dishes each?",10,2026-04-15T11:16:43.509605
43,28,Roommates sorting out a disagreement about chores,casual,B,And then we alternate trash and general tidying-up?,8,2026-04-15T11:16:43.509635
43,29,Roommates sorting out a disagreement about chores,casual,A,"Yeah, like living room stuff. Wiping down counters.",8,2026-04-15T11:16:43.509666
43,30,Roommates sorting out a disagreement about chores,casual,B,"I can totally do that. I'll make more of an effort, for real.",13,2026-04-15T11:16:43.509697
43,31,Roommates sorting out a disagreement about chores,casual,A,Awesome. I just want our space to feel clean for both of us.,13,2026-04-15T11:16:43.509762
43,32,Roommates sorting out a disagreement about chores,casual,B,Me too. No arguments there.,5,2026-04-15T11:16:43.509794
43,33,Roommates sorting out a disagreement about chores,casual,A,"So, starting tomorrow?",3,2026-04-15T11:16:43.509822
43,34,Roommates sorting out a disagreement about chores,casual,B,"Sounds good to me. I'll take the trash out tonight, actually.",11,2026-04-15T11:16:43.509850
43,35,Roommates sorting out a disagreement about chores,casual,A,"Thanks, that would be a huge help.",7,2026-04-15T11:16:43.509882
43,36,Roommates sorting out a disagreement about chores,casual,B,No problem. I really am sorry for slacking.,8,2026-04-15T11:16:43.509911
43,37,Roommates sorting out a disagreement about chores,casual,A,It’s fine. We all have busy weeks.,7,2026-04-15T11:16:43.509942
43,38,Roommates sorting out a disagreement about chores,casual,B,"Still, I should’ve kept up. I’ll do better.",8,2026-04-15T11:16:43.509975
43,39,Roommates sorting out a disagreement about chores,casual,A,Good. Let's try this new plan.,6,2026-04-15T11:16:43.510007
43,40,Roommates sorting out a disagreement about chores,casual,B,Deal. I think it’ll work.,5,2026-04-15T11:16:43.510037
44,1,Two strangers bonding on a long train ride,casual,A,"Long ride, huh? Are you headed all the way to Denver too?",12,2026-04-15T11:17:00.617547
44,2,Two strangers bonding on a long train ride,casual,B,"Yeah, Denver it is. This stretch always feels like forever.",10,2026-04-15T11:17:00.617565
44,3,Two strangers bonding on a long train ride,casual,A,Tell me about it. My book isn't holding my attention anymore.,11,2026-04-15T11:17:00.617573
44,4,Two strangers bonding on a long train ride,casual,B,I ran out of podcasts an hour ago. Just staring out the window now.,14,2026-04-15T11:17:00.617580
44,5,Two strangers bonding on a long train ride,casual,A,At least the scenery is pretty decent today. Those mountains are something else.,13,2026-04-15T11:17:00.617587
44,6,Two strangers bonding on a long train ride,casual,B,They really are. Beats the endless cornfields from my last trip.,11,2026-04-15T11:17:00.617593
44,7,Two strangers bonding on a long train ride,casual,A,"Ha, I know that feeling. Are you visiting family in Denver or just passing through?",15,2026-04-15T11:17:00.617599
44,8,Two strangers bonding on a long train ride,casual,B,Visiting my sister for a few days. She just moved there.,11,2026-04-15T11:17:00.617606
44,9,Two strangers bonding on a long train ride,casual,A,"Oh nice! I'm actually going for a conference. A bit of work, a bit of exploring.",16,2026-04-15T11:17:00.617612
44,10,Two strangers bonding on a long train ride,casual,B,Sounds like a good balance. Is it your first time in Denver?,12,2026-04-15T11:17:00.617618
44,11,Two strangers bonding on a long train ride,casual,A,"It is, actually. Any must-see spots I should try to hit?",11,2026-04-15T11:17:00.617624
44,12,Two strangers bonding on a long train ride,casual,B,"Well, my sister raves about the RiNo Art District. Lots of cool murals and breweries.",15,2026-04-15T11:17:00.617631
44,13,Two strangers bonding on a long train ride,casual,A,"Ooh, I do love a good brewery. And art. Perfect combination.",11,2026-04-15T11:17:00.617637
44,14,Two strangers bonding on a long train ride,casual,B,Exactly! She also said the Rocky Mountain National Park is a must if you have a full day.,18,2026-04-15T11:17:00.617643
44,15,Two strangers bonding on a long train ride,casual,A,"I saw some pictures, it looks incredible. Might be a tough squeeze with the conference though.",16,2026-04-15T11:17:00.617650
44,16,Two strangers bonding on a long train ride,casual,B,"Yeah, it’s a bit of a drive. Maybe just a short hike closer to the city then.",17,2026-04-15T11:17:00.617658
44,17,Two strangers bonding on a long train ride,casual,A,That's probably more realistic. Are you staying long?,8,2026-04-15T11:17:00.617665
44,18,Two strangers bonding on a long train ride,casual,B,"Just four days. Then back on another train, unfortunately.",9,2026-04-15T11:17:00.617671
44,19,Two strangers bonding on a long train ride,casual,A,"Oh, are you based further east then?",7,2026-04-15T11:17:00.617677
44,20,Two strangers bonding on a long train ride,casual,B,"Yep, Chicago. This whole trip is a bit of an odyssey.",11,2026-04-15T11:17:00.617683
44,21,Two strangers bonding on a long train ride,casual,A,Chicago is great. I visited a few years ago. Deep dish pizza changed my life.,15,2026-04-15T11:17:00.617689
44,22,Two strangers bonding on a long train ride,casual,B,"It's a staple, for sure. You're making me miss it already.",11,2026-04-15T11:17:00.617695
44,23,Two strangers bonding on a long train ride,casual,A,"Sorry! But hey, you'll be back soon enough.",8,2026-04-15T11:17:00.617701
44,24,Two strangers bonding on a long train ride,casual,B,"True. So, what kind of conference brings you to Denver?",10,2026-04-15T11:17:00.617719
44,25,Two strangers bonding on a long train ride,casual,A,"It's for environmental policy. Pretty niche, but interesting.",8,2026-04-15T11:17:00.617726
44,26,Two strangers bonding on a long train ride,casual,B,That sounds important. Always good to hear people are working on that.,12,2026-04-15T11:17:00.617732
44,27,Two strangers bonding on a long train ride,casual,A,"Trying our best! It's a passionate group, at least.",9,2026-04-15T11:17:00.617738
44,28,Two strangers bonding on a long train ride,casual,B,I can imagine. Are you in that field full-time then?,10,2026-04-15T11:17:00.617744
44,29,Two strangers bonding on a long train ride,casual,A,"I am, yeah. It keeps me busy. Never a dull moment.",11,2026-04-15T11:17:00.617750
44,30,Two strangers bonding on a long train ride,casual,B,"I bet. My job is a lot less glamorous, honestly.",10,2026-04-15T11:17:00.617756
44,31,Two strangers bonding on a long train ride,casual,A,"Oh? What do you do, if you don't mind me asking?",11,2026-04-15T11:17:00.617762
44,32,Two strangers bonding on a long train ride,casual,B,I'm a software tester. Lots of staring at code and breaking things.,12,2026-04-15T11:17:00.617768
44,33,Two strangers bonding on a long train ride,casual,A,Sounds like critical work though. Someone has to make sure stuff works.,12,2026-04-15T11:17:00.617774
44,34,Two strangers bonding on a long train ride,casual,B,"Exactly. It's rewarding in its own way, mostly.",8,2026-04-15T11:17:00.617780
44,35,Two strangers bonding on a long train ride,casual,A,"Hey, that's all you can ask for in a job, right?",11,2026-04-15T11:17:00.617786
44,36,Two strangers bonding on a long train ride,casual,B,Pretty much. As long as it funds these train adventures.,10,2026-04-15T11:17:00.617791
44,37,Two strangers bonding on a long train ride,casual,A,Good point. You've got the right attitude.,7,2026-04-15T11:17:00.617797
44,38,Two strangers bonding on a long train ride,casual,B,Thanks! It helps make these long stretches more bearable.,9,2026-04-15T11:17:00.617803
44,39,Two strangers bonding on a long train ride,casual,A,It certainly does. I'm glad we started chatting.,8,2026-04-15T11:17:00.617809
44,40,Two strangers bonding on a long train ride,casual,B,Me too. It's been much better than just staring out the window.,12,2026-04-15T11:17:00.617815
45,1,Friends making fun of each other about something silly,casual,A,"So, about yesterday...",3,2026-04-15T11:17:16.039503
45,2,Friends making fun of each other about something silly,casual,B,What about yesterday? Nothing happened yesterday.,6,2026-04-15T11:17:16.039581
45,3,Friends making fun of each other about something silly,casual,A,"Oh, something definitely happened. My ears are still ringing.",9,2026-04-15T11:17:16.039622
45,4,Friends making fun of each other about something silly,casual,B,What are you even talking about? I had a perfectly normal Tuesday.,12,2026-04-15T11:17:16.039658
45,5,Friends making fun of each other about something silly,casual,A,Perfectly normal? You shrieked like a banshee at a ladybug.,10,2026-04-15T11:17:16.039692
45,6,Friends making fun of each other about something silly,casual,B,It was not a ladybug! It was a beetle. A very large beetle.,13,2026-04-15T11:17:16.039758
45,7,Friends making fun of each other about something silly,casual,A,"It was the size of your thumbnail, dude. And it was just walking.",13,2026-04-15T11:17:16.039793
45,8,Friends making fun of each other about something silly,casual,B,It was moving *aggressively*. And it had too many legs.,10,2026-04-15T11:17:16.039826
45,9,Friends making fun of each other about something silly,casual,A,Everything has too many legs if you think about it. You almost knocked over the lamp.,16,2026-04-15T11:17:16.039858
45,10,Friends making fun of each other about something silly,casual,B,I was startled! It came out of nowhere. A stealth beetle.,11,2026-04-15T11:17:16.039894
45,11,Friends making fun of each other about something silly,casual,A,Stealth beetle? That's what you're calling it now?,8,2026-04-15T11:17:16.039925
45,12,Friends making fun of each other about something silly,casual,B,It was a threat. An unprovoked attack.,7,2026-04-15T11:17:16.039956
45,13,Friends making fun of each other about something silly,casual,A,"You were sitting on the couch, minding your own business. It was minding its own business.",16,2026-04-15T11:17:16.039988
45,14,Friends making fun of each other about something silly,casual,B,And then it violated my personal space. What was I supposed to do?,13,2026-04-15T11:17:16.040023
45,15,Friends making fun of each other about something silly,casual,A,Maybe... not jump onto the coffee table and scream?,9,2026-04-15T11:17:16.040056
45,16,Friends making fun of each other about something silly,casual,B,The coffee table provided elevation and a strategic advantage.,9,2026-04-15T11:17:16.040087
45,17,Friends making fun of each other about something silly,casual,A,It provided a perfect view of you flailing like a startled cat.,12,2026-04-15T11:17:16.040120
45,18,Friends making fun of each other about something silly,casual,B,"Hey, I am agile. It was more like a ninja dismount.",11,2026-04-15T11:17:16.040153
45,19,Friends making fun of each other about something silly,casual,A,"More like a panic jump, if we're being honest.",9,2026-04-15T11:17:16.040184
45,20,Friends making fun of each other about something silly,casual,B,You just don't understand the primal fear of tiny creeping things.,11,2026-04-15T11:17:16.040215
45,21,Friends making fun of each other about something silly,casual,A,"I understand it, I just don't usually involve high-pitched screaming.",10,2026-04-15T11:17:16.040294
45,22,Friends making fun of each other about something silly,casual,B,You'd be screaming too if it had been a spider.,10,2026-04-15T11:17:16.040376
45,23,Friends making fun of each other about something silly,casual,A,I wouldn't. I'd probably just sigh and grab a tissue.,10,2026-04-15T11:17:16.040413
45,24,Friends making fun of each other about something silly,casual,B,A tissue? You think a tissue would contain that menace?,10,2026-04-15T11:17:16.040444
45,25,Friends making fun of each other about something silly,casual,A,"It was a very small beetle, B. A tiny, harmless creature.",11,2026-04-15T11:17:16.040476
45,26,Friends making fun of each other about something silly,casual,B,"It had intentions. Dark, creepy intentions.",6,2026-04-15T11:17:16.040507
45,27,Friends making fun of each other about something silly,casual,A,"You're projecting, my friend. Seriously.",5,2026-04-15T11:17:16.040537
45,28,Friends making fun of each other about something silly,casual,B,Am I? Or am I simply more attuned to the unseen threats of the universe?,15,2026-04-15T11:17:16.040568
45,29,Friends making fun of each other about something silly,casual,A,You're attuned to dramatic overreactions. That's what you're attuned to.,10,2026-04-15T11:17:16.040602
45,30,Friends making fun of each other about something silly,casual,B,Don't deny my superior survival instincts.,6,2026-04-15T11:17:16.040634
45,31,Friends making fun of each other about something silly,casual,A,Your superior survival instincts involved you hiding behind a cushion.,10,2026-04-15T11:17:16.040665
45,32,Friends making fun of each other about something silly,casual,B,It was a tactical retreat! To assess the situation.,9,2026-04-15T11:17:16.040697
45,33,Friends making fun of each other about something silly,casual,A,You assessed it for a good five minutes while I picked it up.,13,2026-04-15T11:17:16.040755
45,34,Friends making fun of each other about something silly,casual,B,I was observing its movements. Calculating.,6,2026-04-15T11:17:16.040788
45,35,Friends making fun of each other about something silly,casual,A,You were calculating how long it would take *me* to deal with it.,13,2026-04-15T11:17:16.040819
45,36,Friends making fun of each other about something silly,casual,B,That's a valid strategy! Delegation.,5,2026-04-15T11:17:16.040850
45,37,Friends making fun of each other about something silly,casual,A,"No, that's just you being afraid of a bug.",9,2026-04-15T11:17:16.040880
45,38,Friends making fun of each other about something silly,casual,B,It was a moment of vulnerability. We all have them.,10,2026-04-15T11:17:16.040910
45,39,Friends making fun of each other about something silly,casual,A,Yours just involve a lot more noise. And less courage.,10,2026-04-15T11:17:16.040942
45,40,Friends making fun of each other about something silly,casual,B,I am courageous! I faced it down. From a strategic distance.,11,2026-04-15T11:17:16.040974
46,1,Someone asking a friend for relationship advice,casual,A,"Hey, can I ask you something?",6,2026-04-15T11:17:31.242367
46,2,Someone asking a friend for relationship advice,casual,B,"Yeah, what's up? You look a little... deep in thought.",10,2026-04-15T11:17:31.242489
46,3,Someone asking a friend for relationship advice,casual,A,"Just a lot on my mind lately. About Pat, mostly.",10,2026-04-15T11:17:31.242571
46,4,Someone asking a friend for relationship advice,casual,B,"Oh, really? Is everything okay? You guys seemed fine last week.",11,2026-04-15T11:17:31.242644
46,5,Someone asking a friend for relationship advice,casual,A,That's the thing. I don't know if we are fine.,10,2026-04-15T11:17:31.242753
46,6,Someone asking a friend for relationship advice,casual,B,What do you mean? Did something happen?,7,2026-04-15T11:17:31.242826
46,7,Someone asking a friend for relationship advice,casual,A,Not exactly one big thing. It's more of a feeling.,10,2026-04-15T11:17:31.242895
46,8,Someone asking a friend for relationship advice,casual,B,A feeling? Like what?,4,2026-04-15T11:17:31.242963
46,9,Someone asking a friend for relationship advice,casual,A,"Like we're drifting apart, maybe. Or not connecting like we used to.",12,2026-04-15T11:17:31.243029
46,10,Someone asking a friend for relationship advice,casual,B,"Hmm, I get that. Communication can be tricky sometimes.",9,2026-04-15T11:17:31.243103
46,11,Someone asking a friend for relationship advice,casual,A,It's hard to even bring it up. I don't want to make it worse.,14,2026-04-15T11:17:31.243176
46,12,Someone asking a friend for relationship advice,casual,B,So you haven't talked to them about it yet?,9,2026-04-15T11:17:31.243249
46,13,Someone asking a friend for relationship advice,casual,A,"No, not really directly. Just little hints, maybe.",8,2026-04-15T11:17:31.243318
46,14,Someone asking a friend for relationship advice,casual,B,"Hints usually don't cut it, you know. They can be missed.",11,2026-04-15T11:17:31.243388
46,15,Someone asking a friend for relationship advice,casual,A,I know. But what if it upsets them?,8,2026-04-15T11:17:31.243459
46,16,Someone asking a friend for relationship advice,casual,B,It might be uncomfortable at first. But isn't the alternative worse?,11,2026-04-15T11:17:31.243527
46,17,Someone asking a friend for relationship advice,casual,A,You're right. I just don't know how to start.,9,2026-04-15T11:17:31.243601
46,18,Someone asking a friend for relationship advice,casual,B,"Just tell them how you've been feeling, honestly. Use ""I"" statements.",11,2026-04-15T11:17:31.243671
46,19,Someone asking a friend for relationship advice,casual,A,"""I feel like we haven't been connecting...""",7,2026-04-15T11:17:31.243775
46,20,Someone asking a friend for relationship advice,casual,B,"Exactly. And suggest you want to fix it, together.",9,2026-04-15T11:17:31.243852
46,21,Someone asking a friend for relationship advice,casual,A,What if they say they don't feel it? Or get defensive?,11,2026-04-15T11:17:31.243923
46,22,Someone asking a friend for relationship advice,casual,B,Then you'll have more information. At least you'll know where you stand.,12,2026-04-15T11:17:31.243999
46,23,Someone asking a friend for relationship advice,casual,A,It sounds so scary to actually say it out loud.,10,2026-04-15T11:17:31.244041
46,24,Someone asking a friend for relationship advice,casual,B,"It is. But trust me, it's almost always better than bottling it up.",13,2026-04-15T11:17:31.244072
46,25,Someone asking a friend for relationship advice,casual,A,I guess I'm afraid of what might happen.,8,2026-04-15T11:17:31.244104
46,26,Someone asking a friend for relationship advice,casual,B,That's valid. But you deserve to be in a relationship where you feel connected.,14,2026-04-15T11:17:31.244135
46,27,Someone asking a friend for relationship advice,casual,A,"Yeah, I do. We used to be so good at talking.",11,2026-04-15T11:17:31.244169
46,28,Someone asking a friend for relationship advice,casual,B,Relationships evolve. Sometimes you just need to consciously reconnect.,9,2026-04-15T11:17:31.244200
46,29,Someone asking a friend for relationship advice,casual,A,"So, like, plan a specific time to talk?",8,2026-04-15T11:17:31.244232
46,30,Someone asking a friend for relationship advice,casual,B,Maybe. Or just find a quiet moment when you're both relaxed.,11,2026-04-15T11:17:31.244262
46,31,Someone asking a friend for relationship advice,casual,A,"Like over dinner, maybe. When there are no distractions.",9,2026-04-15T11:17:31.244293
46,32,Someone asking a friend for relationship advice,casual,B,"Perfect. Just lay it all out, calmly.",7,2026-04-15T11:17:31.244324
46,33,Someone asking a friend for relationship advice,casual,A,And then what? Just hope for the best?,8,2026-04-15T11:17:31.244354
46,34,Someone asking a friend for relationship advice,casual,B,And listen to their side too. It's a two-way street.,10,2026-04-15T11:17:31.244383
46,35,Someone asking a friend for relationship advice,casual,A,That's true. I need to hear them out too.,9,2026-04-15T11:17:31.244414
46,36,Someone asking a friend for relationship advice,casual,B,Just be open. It shows you care about the relationship.,10,2026-04-15T11:17:31.244443
46,37,Someone asking a friend for relationship advice,casual,A,This is actually really helpful. Thanks.,6,2026-04-15T11:17:31.244502
46,38,Someone asking a friend for relationship advice,casual,B,"Anytime. That's what friends are for, right?",7,2026-04-15T11:17:31.244575
46,39,Someone asking a friend for relationship advice,casual,A,Yeah. I feel a bit better just having said it out loud.,12,2026-04-15T11:17:31.244611
46,40,Someone asking a friend for relationship advice,casual,B,Good. Now go talk to Pat. You got this.,9,2026-04-15T11:17:31.244642
47,1,Two people chatting at a party where they know nobody,casual,A,This is quite a party. Do you know many people here?,11,2026-04-15T11:17:42.868375
47,2,Two people chatting at a party where they know nobody,casual,B,"Not really, no. My friend invited me, but I've lost track of her already.",14,2026-04-15T11:17:42.868457
47,3,Two people chatting at a party where they know nobody,casual,A,"Ha, I know that feeling. My buddy just disappeared into the kitchen.",12,2026-04-15T11:17:42.868501
47,4,Two people chatting at a party where they know nobody,casual,B,So we're both just... floating around. Glad to know I'm not the only one.,14,2026-04-15T11:17:42.868537
47,5,Two people chatting at a party where they know nobody,casual,A,"Definitely not. I'm Alex, by the way.",7,2026-04-15T11:17:42.868570
47,6,Two people chatting at a party where they know nobody,casual,B,"Hi Alex, I'm Beth. Nice to actually meet someone.",9,2026-04-15T11:17:42.868600
47,7,Two people chatting at a party where they know nobody,casual,A,"Likewise, Beth. This is a pretty big place, huh?",9,2026-04-15T11:17:42.868632
47,8,Two people chatting at a party where they know nobody,casual,B,It is! I keep expecting to bump into a wall. And the music is... loud.,15,2026-04-15T11:17:42.868664
47,9,Two people chatting at a party where they know nobody,casual,A,Very loud. Hard to have a proper chat.,8,2026-04-15T11:17:42.868696
47,10,Two people chatting at a party where they know nobody,casual,B,"Yeah, I've just been nodding politely for the last ten minutes.",11,2026-04-15T11:17:42.868752
47,11,Two people chatting at a party where they know nobody,casual,A,Me too! I'm pretty sure I just agreed to volunteer for something.,12,2026-04-15T11:17:42.868787
47,12,Two people chatting at a party where they know nobody,casual,B,"Oh no, good luck with that. Did you catch what it was?",12,2026-04-15T11:17:42.868819
47,13,Two people chatting at a party where they know nobody,casual,A,"Nope, just smiled and gestured vaguely. It seemed to work.",10,2026-04-15T11:17:42.868851
47,14,Two people chatting at a party where they know nobody,casual,B,Strategic. I'll have to remember that move.,7,2026-04-15T11:17:42.868883
47,15,Two people chatting at a party where they know nobody,casual,A,"It's all about survival in these situations, right?",8,2026-04-15T11:17:42.868913
47,16,Two people chatting at a party where they know nobody,casual,B,"Absolutely. So, what brings you to this particular gathering?",9,2026-04-15T11:17:42.868945
47,17,Two people chatting at a party where they know nobody,casual,A,"Friend of a friend scenario, basically. You?",7,2026-04-15T11:17:42.868977
47,18,Two people chatting at a party where they know nobody,casual,B,Pretty much the same. My friend works with the host.,10,2026-04-15T11:17:42.869007
47,19,Two people chatting at a party where they know nobody,casual,A,Gotcha. Any idea what kind of party this is supposed to be?,12,2026-04-15T11:17:42.869039
47,20,Two people chatting at a party where they know nobody,casual,B,"I think it's just a general ""let's all hang out"" party. Plus a lot of new faces.",17,2026-04-15T11:17:42.869072
47,21,Two people chatting at a party where they know nobody,casual,A,A lot of new faces indeed. It's almost overwhelming.,9,2026-04-15T11:17:42.869106
47,22,Two people chatting at a party where they know nobody,casual,B,"A bit, yeah. I was just about to grab another drink.",11,2026-04-15T11:17:42.869137
47,23,Two people chatting at a party where they know nobody,casual,A,Good idea. I probably should too. What are you having?,10,2026-04-15T11:17:42.869168
47,24,Two people chatting at a party where they know nobody,casual,B,Just water for now. Trying to pace myself.,8,2026-04-15T11:17:42.869198
47,25,Two people chatting at a party where they know nobody,casual,A,Smart. I'm on a sparkling water kick myself.,8,2026-04-15T11:17:42.869228
47,26,Two people chatting at a party where they know nobody,casual,B,Good choice! At least it feels a little festive.,9,2026-04-15T11:17:42.869259
47,27,Two people chatting at a party where they know nobody,casual,A,Exactly! Anything to avoid looking like I'm just holding an empty glass.,12,2026-04-15T11:17:42.869290
47,28,Two people chatting at a party where they know nobody,casual,B,"True. What do you usually do, when you're not at random parties?",12,2026-04-15T11:17:42.869323
47,29,Two people chatting at a party where they know nobody,casual,A,"Oh, I'm a graphic designer. It's pretty chill.",8,2026-04-15T11:17:42.869354
47,30,Two people chatting at a party where they know nobody,casual,B,"Cool! I'm in marketing, so we probably have some overlap there.",11,2026-04-15T11:17:42.869385
47,31,Two people chatting at a party where they know nobody,casual,A,We probably do! Are you enjoying it?,7,2026-04-15T11:17:42.869417
47,32,Two people chatting at a party where they know nobody,casual,B,"Most days, yeah. It has its moments, like any job.",10,2026-04-15T11:17:42.869447
47,33,Two people chatting at a party where they know nobody,casual,A,"For sure. At least it's not super boring, right?",9,2026-04-15T11:17:42.869478
47,34,Two people chatting at a party where they know nobody,casual,B,"Never boring, that's for sure. Always something new.",8,2026-04-15T11:17:42.869508
47,35,Two people chatting at a party where they know nobody,casual,A,"That's a definite plus. So, any plans for this weekend?",10,2026-04-15T11:17:42.869540
47,36,Two people chatting at a party where they know nobody,casual,B,Nothing concrete. Probably just recover from this.,7,2026-04-15T11:17:42.869571
47,37,Two people chatting at a party where they know nobody,casual,A,Sounds about right. It's already past my bedtime.,8,2026-04-15T11:17:42.869601
47,38,Two people chatting at a party where they know nobody,casual,B,"Mine too. But hey, at least we met someone.",9,2026-04-15T11:17:42.869632
47,39,Two people chatting at a party where they know nobody,casual,A,"Yeah, it's been good chatting, Beth.",6,2026-04-15T11:17:42.869661
47,40,Two people chatting at a party where they know nobody,casual,B,"You too, Alex. Maybe our friends will reappear soon.",9,2026-04-15T11:17:42.869691
48,1,Person calls a friend to share unexpected news,casual,A,Hey! What’s up?,3,2026-04-15T11:17:55.718355
48,2,Person calls a friend to share unexpected news,casual,B,"Not much, just… something happened. You won’t believe it.",9,2026-04-15T11:17:55.718437
48,3,Person calls a friend to share unexpected news,casual,A,Oh? Spill it. Sounds like something big.,7,2026-04-15T11:17:55.718480
48,4,Person calls a friend to share unexpected news,casual,B,It is! I got a phone call earlier today.,9,2026-04-15T11:17:55.718514
48,5,Person calls a friend to share unexpected news,casual,A,"Okay, and? Was it about that old car?",8,2026-04-15T11:17:55.718544
48,6,Person calls a friend to share unexpected news,casual,B,"No, way better than that. It’s about a job.",9,2026-04-15T11:17:55.718576
48,7,Person calls a friend to share unexpected news,casual,A,A new job? Like the one you interviewed for last month?,11,2026-04-15T11:17:55.718610
48,8,Person calls a friend to share unexpected news,casual,B,"Nope, not that one. This is completely different.",8,2026-04-15T11:17:55.718641
